year,season,countyfips,county,state,UV,hover
2007,Summer,39003,Allen,OH,4279.25,Allen <br> Seasonal EDR 193.11 <br> Seasonal I305 56.32 <br> Seasonal I380 657.67 <br>
2007,Winter,39003,Allen,OH,389.02,Allen <br> Seasonal EDR 22.39 <br> Seasonal I305 3.36 <br> Seasonal I380 157.32 <br>
2007,Fall,39005,Ashland,OH,1476.11,Ashland <br> Seasonal EDR 81.57 <br> Seasonal I305 20 <br> Seasonal I380 399.04 <br>
2007,Spring,39005,Ashland,OH,2713.77,Ashland <br> Seasonal EDR 129.63 <br> Seasonal I305 32.55 <br> Seasonal I380 546.66 <br>
2007,Summer,39005,Ashland,OH,4190.8,Ashland <br> Seasonal EDR 190.29 <br> Seasonal I305 54.8 <br> Seasonal I380 655.02 <br>
2007,Winter,39005,Ashland,OH,402.51,Ashland <br> Seasonal EDR 24.1 <br> Seasonal I305 3.05 <br> Seasonal I380 172.67 <br>
2007,Fall,39007,Ashtabula,OH,1375.07,Ashtabula <br> Seasonal EDR 76.84 <br> Seasonal I305 17.65 <br> Seasonal I380 355.06 <br>
2007,Spring,39007,Ashtabula,OH,2327.05,Ashtabula <br> Seasonal EDR 118.6 <br> Seasonal I305 29.56 <br> Seasonal I380 504.67 <br>
2007,Summer,39007,Ashtabula,OH,4334.47,Ashtabula <br> Seasonal EDR 189.55 <br> Seasonal I305 54.4 <br> Seasonal I380 670.78 <br>
2007,Winter,39007,Ashtabula,OH,342.08,Ashtabula <br> Seasonal EDR 20.25 <br> Seasonal I305 2.6 <br> Seasonal I380 153.43 <br>
2007,Fall,39009,Athens,OH,1795.65,Athens <br> Seasonal EDR 99.21 <br> Seasonal I305 26.09 <br> Seasonal I380 435.72 <br>
2007,Spring,39009,Athens,OH,2629.84,Athens <br> Seasonal EDR 125.64 <br> Seasonal I305 32.92 <br> Seasonal I380 549.19 <br>
2007,Summer,39009,Athens,OH,4121.62,Athens <br> Seasonal EDR 191.85 <br> Seasonal I305 54.91 <br> Seasonal I380 642.33 <br>
2007,Winter,39009,Athens,OH,545.2,Athens <br> Seasonal EDR 31.94 <br> Seasonal I305 4.76 <br> Seasonal I380 199.27 <br>
2007,Fall,39011,Auglaize,OH,1615.12,Auglaize <br> Seasonal EDR 89.11 <br> Seasonal I305 21.8 <br> Seasonal I380 402.26 <br>
2007,Spring,39011,Auglaize,OH,2557.25,Auglaize <br> Seasonal EDR 124.32 <br> Seasonal I305 30.88 <br> Seasonal I380 558.63 <br>
2007,Summer,39011,Auglaize,OH,4311.55,Auglaize <br> Seasonal EDR 197.39 <br> Seasonal I305 56.35 <br> Seasonal I380 666.04 <br>
2007,Winter,39011,Auglaize,OH,394.65,Auglaize <br> Seasonal EDR 21.97 <br> Seasonal I305 3.08 <br> Seasonal I380 148.74 <br>
2007,Fall,39013,Belmont,OH,1683.58,Belmont <br> Seasonal EDR 91.44 <br> Seasonal I305 24.67 <br> Seasonal I380 424.71 <br>
2007,Spring,39013,Belmont,OH,2375.08,Belmont <br> Seasonal EDR 120.09 <br> Seasonal I305 30.62 <br> Seasonal I380 522.22 <br>
2007,Summer,39013,Belmont,OH,4088.13,Belmont <br> Seasonal EDR 186.92 <br> Seasonal I305 53.57 <br> Seasonal I380 637.72 <br>
2007,Winter,39013,Belmont,OH,476.87,Belmont <br> Seasonal EDR 28.67 <br> Seasonal I305 3.94 <br> Seasonal I380 197.27 <br>
2007,Fall,39015,Brown,OH,1775.73,Brown <br> Seasonal EDR 97.31 <br> Seasonal I305 24.66 <br> Seasonal I380 407.17 <br>
2007,Spring,39015,Brown,OH,2730.19,Brown <br> Seasonal EDR 137.09 <br> Seasonal I305 36 <br> Seasonal I380 587.42 <br>
2007,Summer,39015,Brown,OH,4306.92,Brown <br> Seasonal EDR 197.52 <br> Seasonal I305 57.37 <br> Seasonal I380 662.3 <br>
2007,Winter,39015,Brown,OH,574.14,Brown <br> Seasonal EDR 33.81 <br> Seasonal I305 4.98 <br> Seasonal I380 209.86 <br>
2007,Fall,39017,Butler,OH,1725.23,Butler <br> Seasonal EDR 95.45 <br> Seasonal I305 24.21 <br> Seasonal I380 420.16 <br>
2007,Spring,39017,Butler,OH,2875.62,Butler <br> Seasonal EDR 140.7 <br> Seasonal I305 37.98 <br> Seasonal I380 580.14 <br>
2007,Summer,39017,Butler,OH,4289.64,Butler <br> Seasonal EDR 198.04 <br> Seasonal I305 57.57 <br> Seasonal I380 665.17 <br>
2007,Winter,39017,Butler,OH,568.28,Butler <br> Seasonal EDR 32.83 <br> Seasonal I305 4.8 <br> Seasonal I380 206.75 <br>
2007,Fall,39019,Carroll,OH,1615.22,Carroll <br> Seasonal EDR 88.6 <br> Seasonal I305 23.18 <br> Seasonal I380 388.74 <br>
2007,Spring,39019,Carroll,OH,2337.74,Carroll <br> Seasonal EDR 120.35 <br> Seasonal I305 30.97 <br> Seasonal I380 523.5 <br>
2007,Summer,39019,Carroll,OH,4154.66,Carroll <br> Seasonal EDR 188.59 <br> Seasonal I305 54.54 <br> Seasonal I380 641.57 <br>
2007,Winter,39019,Carroll,OH,429.62,Carroll <br> Seasonal EDR 25.38 <br> Seasonal I305 3.3 <br> Seasonal I380 200.8 <br>
2007,Fall,39021,Champaign,OH,1668.06,Champaign <br> Seasonal EDR 91.95 <br> Seasonal I305 23.31 <br> Seasonal I380 419.65 <br>
2007,Spring,39021,Champaign,OH,2803.55,Champaign <br> Seasonal EDR 136.67 <br> Seasonal I305 36.37 <br> Seasonal I380 573.79 <br>
2007,Summer,39021,Champaign,OH,4446.05,Champaign <br> Seasonal EDR 199.01 <br> Seasonal I305 57.67 <br> Seasonal I380 669.81 <br>
2007,Winter,39021,Champaign,OH,431.28,Champaign <br> Seasonal EDR 24.44 <br> Seasonal I305 3.66 <br> Seasonal I380 155.35 <br>
2007,Fall,39023,Clark,OH,1716.55,Clark <br> Seasonal EDR 93.95 <br> Seasonal I305 24.57 <br> Seasonal I380 411.57 <br>
2007,Spring,39023,Clark,OH,2811.97,Clark <br> Seasonal EDR 137 <br> Seasonal I305 35.51 <br> Seasonal I380 557.16 <br>
2007,Summer,39023,Clark,OH,4379.3,Clark <br> Seasonal EDR 197.87 <br> Seasonal I305 56.96 <br> Seasonal I380 669.9 <br>
2007,Winter,39023,Clark,OH,494.23,Clark <br> Seasonal EDR 28.3 <br> Seasonal I305 4.08 <br> Seasonal I380 175.14 <br>
2007,Fall,39025,Clermont,OH,1786.81,Clermont <br> Seasonal EDR 97.87 <br> Seasonal I305 25.27 <br> Seasonal I380 410.66 <br>
2007,Spring,39025,Clermont,OH,2850.11,Clermont <br> Seasonal EDR 137.77 <br> Seasonal I305 37.23 <br> Seasonal I380 594.27 <br>
2007,Summer,39025,Clermont,OH,4363.55,Clermont <br> Seasonal EDR 198.35 <br> Seasonal I305 57.51 <br> Seasonal I380 664.44 <br>
2007,Winter,39025,Clermont,OH,546.64,Clermont <br> Seasonal EDR 32.44 <br> Seasonal I305 4.77 <br> Seasonal I380 209.72 <br>
2007,Fall,39027,Clinton,OH,1779.81,Clinton <br> Seasonal EDR 98.73 <br> Seasonal I305 24.62 <br> Seasonal I380 425.18 <br>
2007,Spring,39027,Clinton,OH,2785.7,Clinton <br> Seasonal EDR 137.87 <br> Seasonal I305 35.62 <br> Seasonal I380 570.09 <br>
2007,Summer,39027,Clinton,OH,4357.18,Clinton <br> Seasonal EDR 200.28 <br> Seasonal I305 57.47 <br> Seasonal I380 676.4 <br>
2007,Winter,39027,Clinton,OH,499.57,Clinton <br> Seasonal EDR 29.32 <br> Seasonal I305 4.27 <br> Seasonal I380 185.06 <br>
2007,Fall,39029,Columbiana,OH,1622.53,Columbiana <br> Seasonal EDR 87.9 <br> Seasonal I305 23.15 <br> Seasonal I380 403.02 <br>
2007,Spring,39029,Columbiana,OH,2261.71,Columbiana <br> Seasonal EDR 106.55 <br> Seasonal I305 28.33 <br> Seasonal I380 481.24 <br>
2007,Summer,39029,Columbiana,OH,4172,Columbiana <br> Seasonal EDR 189.21 <br> Seasonal I305 55.09 <br> Seasonal I380 646.69 <br>
2007,Winter,39029,Columbiana,OH,411.08,Columbiana <br> Seasonal EDR 24.44 <br> Seasonal I305 3.29 <br> Seasonal I380 189.98 <br>
2007,Fall,39031,Coshocton,OH,1658.57,Coshocton <br> Seasonal EDR 90.09 <br> Seasonal I305 24.16 <br> Seasonal I380 396.56 <br>
2007,Spring,39031,Coshocton,OH,2289.55,Coshocton <br> Seasonal EDR 116.6 <br> Seasonal I305 29.41 <br> Seasonal I380 513.15 <br>
2007,Summer,39031,Coshocton,OH,4154.94,Coshocton <br> Seasonal EDR 190.12 <br> Seasonal I305 54.98 <br> Seasonal I380 646.17 <br>
2007,Winter,39031,Coshocton,OH,459.43,Coshocton <br> Seasonal EDR 26.72 <br> Seasonal I305 3.54 <br> Seasonal I380 185.48 <br>
2007,Fall,39033,Crawford,OH,1566.55,Crawford <br> Seasonal EDR 85.49 <br> Seasonal I305 21.7 <br> Seasonal I380 406.73 <br>
2007,Spring,39033,Crawford,OH,2736.68,Crawford <br> Seasonal EDR 128.05 <br> Seasonal I305 34.46 <br> Seasonal I380 547.43 <br>
2007,Summer,39033,Crawford,OH,4218.83,Crawford <br> Seasonal EDR 189.07 <br> Seasonal I305 54.67 <br> Seasonal I380 652.78 <br>
2007,Winter,39033,Crawford,OH,397.87,Crawford <br> Seasonal EDR 22.79 <br> Seasonal I305 2.95 <br> Seasonal I380 166.73 <br>
2007,Fall,39035,Cuyahoga,OH,1511.02,Cuyahoga <br> Seasonal EDR 83.54 <br> Seasonal I305 20.9 <br> Seasonal I380 403.03 <br>
2007,Spring,39035,Cuyahoga,OH,2502.66,Cuyahoga <br> Seasonal EDR 122.54 <br> Seasonal I305 31.61 <br> Seasonal I380 528.45 <br>
2007,Summer,39035,Cuyahoga,OH,4192.61,Cuyahoga <br> Seasonal EDR 188.01 <br> Seasonal I305 54.28 <br> Seasonal I380 653.35 <br>
2007,Winter,39035,Cuyahoga,OH,380.66,Cuyahoga <br> Seasonal EDR 21.37 <br> Seasonal I305 2.78 <br> Seasonal I380 168.2 <br>
2007,Fall,39037,Darke,OH,1673.73,Darke <br> Seasonal EDR 91.49 <br> Seasonal I305 22.61 <br> Seasonal I380 432.66 <br>
2007,Spring,39037,Darke,OH,2527.22,Darke <br> Seasonal EDR 126.33 <br> Seasonal I305 30.21 <br> Seasonal I380 563.13 <br>
2007,Summer,39037,Darke,OH,4371.65,Darke <br> Seasonal EDR 201.04 <br> Seasonal I305 57.95 <br> Seasonal I380 669.03 <br>
2007,Winter,39037,Darke,OH,396.23,Darke <br> Seasonal EDR 23.23 <br> Seasonal I305 3.43 <br> Seasonal I380 155.62 <br>
2007,Fall,39039,Defiance,OH,1532.61,Defiance <br> Seasonal EDR 84.44 <br> Seasonal I305 20.66 <br> Seasonal I380 385.17 <br>
2007,Spring,39039,Defiance,OH,2426.08,Defiance <br> Seasonal EDR 120.6 <br> Seasonal I305 30.64 <br> Seasonal I380 564.97 <br>
2007,Summer,39039,Defiance,OH,4243.45,Defiance <br> Seasonal EDR 191.12 <br> Seasonal I305 55.15 <br> Seasonal I380 661.27 <br>
2007,Winter,39039,Defiance,OH,353.09,Defiance <br> Seasonal EDR 20 <br> Seasonal I305 2.83 <br> Seasonal I380 144.43 <br>
2007,Fall,39041,Delaware,OH,1625.56,Delaware <br> Seasonal EDR 90.05 <br> Seasonal I305 22.61 <br> Seasonal I380 408.76 <br>
2007,Spring,39041,Delaware,OH,2678.85,Delaware <br> Seasonal EDR 129.39 <br> Seasonal I305 34.1 <br> Seasonal I380 555.22 <br>
2007,Summer,39041,Delaware,OH,4193.49,Delaware <br> Seasonal EDR 189.33 <br> Seasonal I305 54.64 <br> Seasonal I380 649.66 <br>
2007,Winter,39041,Delaware,OH,453.6,Delaware <br> Seasonal EDR 25.81 <br> Seasonal I305 3.54 <br> Seasonal I380 166.17 <br>
2007,Fall,39043,Erie,OH,1576.99,Erie <br> Seasonal EDR 86.94 <br> Seasonal I305 21.64 <br> Seasonal I380 402.36 <br>
2007,Spring,39043,Erie,OH,2649.89,Erie <br> Seasonal EDR 125.62 <br> Seasonal I305 32.57 <br> Seasonal I380 537.49 <br>
2007,Summer,39043,Erie,OH,4188.2,Erie <br> Seasonal EDR 189.91 <br> Seasonal I305 54.67 <br> Seasonal I380 662.01 <br>
2007,Winter,39043,Erie,OH,403.3,Erie <br> Seasonal EDR 23.26 <br> Seasonal I305 2.77 <br> Seasonal I380 169.92 <br>
2007,Fall,39045,Fairfield,OH,1777.98,Fairfield <br> Seasonal EDR 97.52 <br> Seasonal I305 25.17 <br> Seasonal I380 396.54 <br>
2007,Spring,39045,Fairfield,OH,2890.14,Fairfield <br> Seasonal EDR 139.46 <br> Seasonal I305 36.51 <br> Seasonal I380 577.78 <br>
2007,Summer,39045,Fairfield,OH,4255.53,Fairfield <br> Seasonal EDR 195.62 <br> Seasonal I305 56 <br> Seasonal I380 658.2 <br>
2007,Winter,39045,Fairfield,OH,449.5,Fairfield <br> Seasonal EDR 25.52 <br> Seasonal I305 3.81 <br> Seasonal I380 174.12 <br>
2007,Fall,39047,Fayette,OH,1740.45,Fayette <br> Seasonal EDR 96.36 <br> Seasonal I305 24.28 <br> Seasonal I380 423.51 <br>
2007,Spring,39047,Fayette,OH,2881.13,Fayette <br> Seasonal EDR 139.28 <br> Seasonal I305 36.49 <br> Seasonal I380 563.26 <br>
2007,Summer,39047,Fayette,OH,4256.85,Fayette <br> Seasonal EDR 196.75 <br> Seasonal I305 56.83 <br> Seasonal I380 681.4 <br>
2007,Winter,39047,Fayette,OH,480.26,Fayette <br> Seasonal EDR 27.68 <br> Seasonal I305 4.08 <br> Seasonal I380 168.94 <br>
2007,Fall,39049,Franklin,OH,1668.66,Franklin <br> Seasonal EDR 92 <br> Seasonal I305 23.87 <br> Seasonal I380 392.01 <br>
2007,Spring,39049,Franklin,OH,2752.32,Franklin <br> Seasonal EDR 135.6 <br> Seasonal I305 35.3 <br> Seasonal I380 566.83 <br>
2007,Summer,39049,Franklin,OH,4236.1,Franklin <br> Seasonal EDR 192.4 <br> Seasonal I305 55.27 <br> Seasonal I380 639.78 <br>
2007,Winter,39049,Franklin,OH,433.82,Franklin <br> Seasonal EDR 25.97 <br> Seasonal I305 3.79 <br> Seasonal I380 173.62 <br>
2007,Fall,39051,Fulton,OH,1388.01,Fulton <br> Seasonal EDR 77.56 <br> Seasonal I305 18.16 <br> Seasonal I380 390.04 <br>
2007,Spring,39051,Fulton,OH,2509.99,Fulton <br> Seasonal EDR 121.84 <br> Seasonal I305 31.26 <br> Seasonal I380 560.83 <br>
2007,Summer,39051,Fulton,OH,4236.98,Fulton <br> Seasonal EDR 188.73 <br> Seasonal I305 54.6 <br> Seasonal I380 656.84 <br>
2007,Winter,39051,Fulton,OH,364.33,Fulton <br> Seasonal EDR 21.22 <br> Seasonal I305 2.86 <br> Seasonal I380 151.36 <br>
2007,Fall,39053,Gallia,OH,1882.01,Gallia <br> Seasonal EDR 102.2 <br> Seasonal I305 26.67 <br> Seasonal I380 455.67 <br>
2007,Spring,39053,Gallia,OH,2605.69,Gallia <br> Seasonal EDR 127.79 <br> Seasonal I305 34.43 <br> Seasonal I380 553.11 <br>
2007,Summer,39053,Gallia,OH,4260.88,Gallia <br> Seasonal EDR 195.02 <br> Seasonal I305 56.46 <br> Seasonal I380 645.47 <br>
2007,Winter,39053,Gallia,OH,592.41,Gallia <br> Seasonal EDR 35.04 <br> Seasonal I305 5.43 <br> Seasonal I380 227.27 <br>
2007,Fall,39055,Geauga,OH,1380.98,Geauga <br> Seasonal EDR 74.41 <br> Seasonal I305 18.37 <br> Seasonal I380 357.48 <br>
2007,Spring,39055,Geauga,OH,2525.8,Geauga <br> Seasonal EDR 121.1 <br> Seasonal I305 31.27 <br> Seasonal I380 524.31 <br>
2007,Summer,39055,Geauga,OH,4094.23,Geauga <br> Seasonal EDR 186.67 <br> Seasonal I305 54.15 <br> Seasonal I380 658.51 <br>
2007,Winter,39055,Geauga,OH,355.81,Geauga <br> Seasonal EDR 20.7 <br> Seasonal I305 2.67 <br> Seasonal I380 154.58 <br>
2007,Fall,39057,Greene,OH,1729.21,Greene <br> Seasonal EDR 96.33 <br> Seasonal I305 23.97 <br> Seasonal I380 438.68 <br>
2007,Spring,39057,Greene,OH,2841.51,Greene <br> Seasonal EDR 142.4 <br> Seasonal I305 37.05 <br> Seasonal I380 585.05 <br>
2007,Summer,39057,Greene,OH,4368.51,Greene <br> Seasonal EDR 196.19 <br> Seasonal I305 56.85 <br> Seasonal I380 662.28 <br>
2007,Winter,39057,Greene,OH,540.78,Greene <br> Seasonal EDR 32.02 <br> Seasonal I305 4.43 <br> Seasonal I380 191.43 <br>
2007,Fall,39059,Guernsey,OH,1764.5,Guernsey <br> Seasonal EDR 97.42 <br> Seasonal I305 25.51 <br> Seasonal I380 414.21 <br>
2007,Spring,39059,Guernsey,OH,2442.54,Guernsey <br> Seasonal EDR 117.94 <br> Seasonal I305 29.94 <br> Seasonal I380 526.74 <br>
2007,Summer,39059,Guernsey,OH,4153.18,Guernsey <br> Seasonal EDR 192.44 <br> Seasonal I305 55.61 <br> Seasonal I380 660.51 <br>
2007,Winter,39059,Guernsey,OH,451.46,Guernsey <br> Seasonal EDR 26.04 <br> Seasonal I305 3.69 <br> Seasonal I380 190.61 <br>
2007,Fall,39061,Hamilton,OH,1750.38,Hamilton <br> Seasonal EDR 97.59 <br> Seasonal I305 24.58 <br> Seasonal I380 434.91 <br>
2007,Spring,39061,Hamilton,OH,2887.08,Hamilton <br> Seasonal EDR 140.78 <br> Seasonal I305 37.58 <br> Seasonal I380 581.74 <br>
2007,Summer,39061,Hamilton,OH,4295.72,Hamilton <br> Seasonal EDR 195.26 <br> Seasonal I305 56.93 <br> Seasonal I380 661.42 <br>
2007,Winter,39061,Hamilton,OH,587.76,Hamilton <br> Seasonal EDR 34.11 <br> Seasonal I305 4.83 <br> Seasonal I380 223.33 <br>
2007,Fall,39063,Hancock,OH,1562.41,Hancock <br> Seasonal EDR 85.41 <br> Seasonal I305 20.92 <br> Seasonal I380 388.2 <br>
2007,Spring,39063,Hancock,OH,2605.61,Hancock <br> Seasonal EDR 126.22 <br> Seasonal I305 33.2 <br> Seasonal I380 562 <br>
2007,Summer,39063,Hancock,OH,4238.75,Hancock <br> Seasonal EDR 192.01 <br> Seasonal I305 55.5 <br> Seasonal I380 657.72 <br>
2007,Winter,39063,Hancock,OH,370.11,Hancock <br> Seasonal EDR 22.09 <br> Seasonal I305 2.99 <br> Seasonal I380 151.97 <br>
2007,Fall,39065,Hardin,OH,1544.09,Hardin <br> Seasonal EDR 84.93 <br> Seasonal I305 20.74 <br> Seasonal I380 410.84 <br>
2007,Spring,39065,Hardin,OH,2811.77,Hardin <br> Seasonal EDR 131 <br> Seasonal I305 34.54 <br> Seasonal I380 536.68 <br>
2007,Summer,39065,Hardin,OH,4249.45,Hardin <br> Seasonal EDR 193.04 <br> Seasonal I305 55.81 <br> Seasonal I380 658.67 <br>
2007,Winter,39065,Hardin,OH,393.55,Hardin <br> Seasonal EDR 22.53 <br> Seasonal I305 3.02 <br> Seasonal I380 156.78 <br>
2007,Fall,39067,Harrison,OH,1753.17,Harrison <br> Seasonal EDR 96.19 <br> Seasonal I305 25.43 <br> Seasonal I380 414.48 <br>
2007,Spring,39067,Harrison,OH,2404.14,Harrison <br> Seasonal EDR 121.69 <br> Seasonal I305 30.86 <br> Seasonal I380 525.2 <br>
2007,Summer,39067,Harrison,OH,4167.11,Harrison <br> Seasonal EDR 187.32 <br> Seasonal I305 54.5 <br> Seasonal I380 634.1 <br>
2007,Winter,39067,Harrison,OH,464.86,Harrison <br> Seasonal EDR 27.22 <br> Seasonal I305 3.45 <br> Seasonal I380 192.29 <br>
2007,Fall,39069,Henry,OH,1528.18,Henry <br> Seasonal EDR 84.42 <br> Seasonal I305 20.22 <br> Seasonal I380 402.51 <br>
2007,Spring,39069,Henry,OH,2548.86,Henry <br> Seasonal EDR 121.93 <br> Seasonal I305 29.68 <br> Seasonal I380 568.5 <br>
2007,Summer,39069,Henry,OH,4208.48,Henry <br> Seasonal EDR 191.13 <br> Seasonal I305 55.23 <br> Seasonal I380 654.54 <br>
2007,Winter,39069,Henry,OH,338.53,Henry <br> Seasonal EDR 19.48 <br> Seasonal I305 2.73 <br> Seasonal I380 141.11 <br>
2007,Fall,39071,Highland,OH,1735.74,Highland <br> Seasonal EDR 96.42 <br> Seasonal I305 24.34 <br> Seasonal I380 421.8 <br>
2007,Spring,39071,Highland,OH,2725.19,Highland <br> Seasonal EDR 135.33 <br> Seasonal I305 35.8 <br> Seasonal I380 558.48 <br>
2007,Summer,39071,Highland,OH,4315.15,Highland <br> Seasonal EDR 198.61 <br> Seasonal I305 57.65 <br> Seasonal I380 678.72 <br>
2007,Winter,39071,Highland,OH,550.12,Highland <br> Seasonal EDR 31.65 <br> Seasonal I305 4.75 <br> Seasonal I380 199.16 <br>
2007,Fall,39073,Hocking,OH,1779.73,Hocking <br> Seasonal EDR 97.86 <br> Seasonal I305 25.59 <br> Seasonal I380 420.58 <br>
2007,Spring,39073,Hocking,OH,2682.82,Hocking <br> Seasonal EDR 133.13 <br> Seasonal I305 35.15 <br> Seasonal I380 553.26 <br>
2007,Summer,39073,Hocking,OH,4251.17,Hocking <br> Seasonal EDR 192.92 <br> Seasonal I305 55.41 <br> Seasonal I380 661.94 <br>
2007,Winter,39073,Hocking,OH,521.54,Hocking <br> Seasonal EDR 30.23 <br> Seasonal I305 4.29 <br> Seasonal I380 199.8 <br>
2007,Fall,39075,Holmes,OH,1587.49,Holmes <br> Seasonal EDR 87.5 <br> Seasonal I305 22.31 <br> Seasonal I380 382.74 <br>
2007,Spring,39075,Holmes,OH,2353.26,Holmes <br> Seasonal EDR 118.98 <br> Seasonal I305 30.16 <br> Seasonal I380 526.61 <br>
2007,Summer,39075,Holmes,OH,4210.69,Holmes <br> Seasonal EDR 190.76 <br> Seasonal I305 55.46 <br> Seasonal I380 648.75 <br>
2007,Winter,39075,Holmes,OH,446.47,Holmes <br> Seasonal EDR 26.24 <br> Seasonal I305 3.29 <br> Seasonal I380 187.79 <br>
2007,Fall,39077,Huron,OH,1509.23,Huron <br> Seasonal EDR 83.57 <br> Seasonal I305 20.2 <br> Seasonal I380 402.48 <br>
2007,Spring,39077,Huron,OH,2592.74,Huron <br> Seasonal EDR 128.45 <br> Seasonal I305 33.86 <br> Seasonal I380 540.47 <br>
2007,Summer,39077,Huron,OH,4188.64,Huron <br> Seasonal EDR 190.45 <br> Seasonal I305 55.05 <br> Seasonal I380 658.75 <br>
2007,Winter,39077,Huron,OH,360.23,Huron <br> Seasonal EDR 21.65 <br> Seasonal I305 2.65 <br> Seasonal I380 159.37 <br>
2007,Fall,39079,Jackson,OH,1852.75,Jackson <br> Seasonal EDR 100.62 <br> Seasonal I305 26.12 <br> Seasonal I380 411 <br>
2007,Spring,39079,Jackson,OH,2782.79,Jackson <br> Seasonal EDR 133.49 <br> Seasonal I305 36.46 <br> Seasonal I380 550.69 <br>
2007,Summer,39079,Jackson,OH,4263.99,Jackson <br> Seasonal EDR 195.38 <br> Seasonal I305 57.49 <br> Seasonal I380 672.28 <br>
2007,Winter,39079,Jackson,OH,606.19,Jackson <br> Seasonal EDR 35.02 <br> Seasonal I305 5.59 <br> Seasonal I380 225.68 <br>
2007,Fall,39081,Jefferson,OH,1600.24,Jefferson <br> Seasonal EDR 88.26 <br> Seasonal I305 22.95 <br> Seasonal I380 417.34 <br>
2007,Spring,39081,Jefferson,OH,2316.69,Jefferson <br> Seasonal EDR 117.72 <br> Seasonal I305 29.69 <br> Seasonal I380 515.2 <br>
2007,Summer,39081,Jefferson,OH,4057.22,Jefferson <br> Seasonal EDR 187.35 <br> Seasonal I305 54.34 <br> Seasonal I380 627.76 <br>
2007,Winter,39081,Jefferson,OH,463.55,Jefferson <br> Seasonal EDR 26.26 <br> Seasonal I305 3.57 <br> Seasonal I380 185.82 <br>
2007,Fall,39083,Knox,OH,1614.87,Knox <br> Seasonal EDR 88.58 <br> Seasonal I305 22.41 <br> Seasonal I380 383.92 <br>
2007,Spring,39083,Knox,OH,2508.75,Knox <br> Seasonal EDR 121.72 <br> Seasonal I305 32.62 <br> Seasonal I380 531.1 <br>
2007,Summer,39083,Knox,OH,4197.54,Knox <br> Seasonal EDR 190.9 <br> Seasonal I305 54.48 <br> Seasonal I380 662.26 <br>
2007,Winter,39083,Knox,OH,446.42,Knox <br> Seasonal EDR 25.72 <br> Seasonal I305 3.28 <br> Seasonal I380 182.31 <br>
2007,Fall,39085,Lake,OH,1405.21,Lake <br> Seasonal EDR 77.64 <br> Seasonal I305 18.74 <br> Seasonal I380 381.35 <br>
2007,Spring,39085,Lake,OH,2378.11,Lake <br> Seasonal EDR 113.39 <br> Seasonal I305 29.45 <br> Seasonal I380 538.56 <br>
2007,Summer,39085,Lake,OH,4285.64,Lake <br> Seasonal EDR 191.69 <br> Seasonal I305 55.04 <br> Seasonal I380 670.35 <br>
2007,Winter,39085,Lake,OH,366.62,Lake <br> Seasonal EDR 21.54 <br> Seasonal I305 2.57 <br> Seasonal I380 160.25 <br>
2007,Fall,39087,Lawrence,OH,1869.33,Lawrence <br> Seasonal EDR 103.14 <br> Seasonal I305 26.7 <br> Seasonal I380 427.93 <br>
2007,Spring,39087,Lawrence,OH,2777.96,Lawrence <br> Seasonal EDR 133.7 <br> Seasonal I305 35.9 <br> Seasonal I380 581.62 <br>
2007,Summer,39087,Lawrence,OH,4242.23,Lawrence <br> Seasonal EDR 194.87 <br> Seasonal I305 56.65 <br> Seasonal I380 666.51 <br>
2007,Winter,39087,Lawrence,OH,607.35,Lawrence <br> Seasonal EDR 36.23 <br> Seasonal I305 6.18 <br> Seasonal I380 221.89 <br>
2007,Fall,39089,Licking,OH,1674.47,Licking <br> Seasonal EDR 93.41 <br> Seasonal I305 23.63 <br> Seasonal I380 404.65 <br>
2007,Spring,39089,Licking,OH,2519.7,Licking <br> Seasonal EDR 123.2 <br> Seasonal I305 32.38 <br> Seasonal I380 550.15 <br>
2007,Summer,39089,Licking,OH,4145.88,Licking <br> Seasonal EDR 189.92 <br> Seasonal I305 55.09 <br> Seasonal I380 634.16 <br>
2007,Winter,39089,Licking,OH,456.37,Licking <br> Seasonal EDR 26.85 <br> Seasonal I305 3.63 <br> Seasonal I380 177.75 <br>
2007,Fall,39091,Logan,OH,1687.23,Logan <br> Seasonal EDR 91.11 <br> Seasonal I305 23.68 <br> Seasonal I380 415.83 <br>
2007,Spring,39091,Logan,OH,2668.53,Logan <br> Seasonal EDR 126.84 <br> Seasonal I305 31.97 <br> Seasonal I380 552.68 <br>
2007,Summer,39091,Logan,OH,4320.84,Logan <br> Seasonal EDR 196.13 <br> Seasonal I305 56.85 <br> Seasonal I380 661.04 <br>
2007,Winter,39091,Logan,OH,402.68,Logan <br> Seasonal EDR 23.01 <br> Seasonal I305 3.23 <br> Seasonal I380 154.54 <br>
2007,Fall,39093,Lorain,OH,1437.29,Lorain <br> Seasonal EDR 78.55 <br> Seasonal I305 19.44 <br> Seasonal I380 395.14 <br>
2007,Spring,39093,Lorain,OH,2634.38,Lorain <br> Seasonal EDR 124.15 <br> Seasonal I305 32.42 <br> Seasonal I380 570.83 <br>
2007,Summer,39093,Lorain,OH,4259.88,Lorain <br> Seasonal EDR 191.07 <br> Seasonal I305 55.02 <br> Seasonal I380 673.98 <br>
2007,Winter,39093,Lorain,OH,388,Lorain <br> Seasonal EDR 22.84 <br> Seasonal I305 2.79 <br> Seasonal I380 173.89 <br>
